totalPkt,totalSize,DNSpkt,httpPkt,httpsPkt,DHCPpkt,TCPPkt,UDPPkt,inPkt,inByte,outPKT,outByte,ratioInOut,medianIn,medianOut,avgIn,avgOut,avgTotal,maxOutSize,maxInSize,rationNumInOut,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,result
119,96828,4,0,0,0,224,4,117,95775,2,1053,0.01,1420,52,818.59,526.5,0,1420,527,58.5,0.08,0.08,11.89,0.33,10506.78,0.33,0.11,0.33,0.11,0.33,1
526,262502,22,1,0,0,448,82,290,73313,236,189189,2.58,52,938,252.8,801.65,0,1420,1420,1.23,0.28,1.79,0.31,0.01,136.01,0.01,0.24,0.01,244.79,0.01,1
1214,881777,8,0,0,2,1190,106,549,96912,667,785557,8.11,52,1420,176.52,1177.75,0,1420,1420,0.82,0.13,0,0.11,0.04,54.58,0.04,0.27,0.04,333.39,0.04,1
5,291,0,0,0,0,5,106,5,291,0,0,0,52,1420,176.52,1177.75,0,1420,1420,0,0.13,3.57,0.11,0.04,54.58,0.04,0.27,0.04,333.39,0.04,1
6,405,0,0,0,0,6,106,5,353,1,52,0.15,52,1420,70.6,52,0.01,1420,1420,5,49.5,3.38,0.5,0.04,21,0.04,0.25,0.04,0.25,0.04,1
112,11525,2,0,0,0,110,108,58,6701,54,4824,0.72,56,52,115.53,89.33,0.01,1420,610,1.07,0,0,0.23,0.5,36.04,0.5,0.16,0.5,19.34,0.5,1
45,8024,0,0,0,0,45,108,26,2667,19,5357,2.01,56,52,102.58,281.95,0.01,1420,610,1.37,0.14,0,0.29,0.5,23.52,0.5,0.19,0.5,63.26,0.5,1
27,7451,0,0,0,0,27,108,13,2204,14,5247,2.38,56,52,169.54,374.79,0,1420,610,0.93,0.17,0.17,0.16,0.5,21.95,0.5,0.32,0.5,135.42,0.5,1
5,867,0,0,0,2,30,2,4,827,3,732,0.89,83,52,206.75,244,0.01,348,348,1.33,0.01,0.01,3,1,136,1,1,1,1,1,1
3,187,0,0,0,0,3,2,2,135,1,52,0,83,52,206.75,244,0.01,348,348,0,0.01,0.04,3,1,136,1,1,1,1,1,1
2,92,0,0,0,0,2,2,1,52,1,40,0,83,52,206.75,244,0.01,348,348,0,0.01,0.04,3,1,136,1,1,1,1,1,1
683,272752,24,7,0,0,619,64,418,98944,265,173808,1.76,52,336,236.71,655.88,0,1420,1420,1.58,0,0,0.52,0.02,171.63,0.02,0.18,0.02,148.82,0.02,1
298,119215,8,1,0,0,290,72,196,42328,102,76887,1.82,52,725,215.96,753.79,0,1420,1420,1.92,0,0,0.95,0.13,252.19,0.13,0.32,0.13,273.1,0.13,1
101,10820,4,0,0,0,387,4,58,6754,43,4066,0.6,52,60,116.45,94.56,0.01,855,573,1.35,0.12,1.12,0.15,0.33,28.78,0.33,0.1,0.33,18.16,0.33,1
46,5233,2,0,0,0,44,6,28,3481,18,1752,0.5,52,78,124.32,97.33,0.01,785,274,1.56,4.7,4.14,0.17,0.5,23.74,0.5,0.11,0.5,14.6,0.5,1
38,6543,0,0,0,0,38,6,29,6024,9,519,0.09,52,78,207.72,57.67,0.01,785,274,3.22,12.35,4,0.44,0.5,108.68,0.5,0.12,0.5,4.2,0.5,1
75,8754,4,0,0,0,71,10,50,6413,25,2341,0.37,52,52,128.26,93.64,0.01,822,531,2,8.5,0,0.37,0.25,46.61,0.25,0.1,0.25,9.78,0.25,1
55,15875,2,0,0,2,122,4,32,5029,25,11538,2.29,52,336,157.16,461.52,0,1134,1420,1.28,0.09,0.1,0.33,0.33,34.7,0.33,0.27,0.33,120.45,0.33,1
64,6704,0,0,0,0,64,4,38,4564,26,2140,0.47,52,336,120.11,82.31,0.01,1134,1420,1.46,1.01,0.01,0.18,0.33,30.39,0.33,0.1,0.33,12.69,0.33,1
38,4054,4,0,0,0,34,8,24,2572,14,1482,0.58,59,85,107.17,105.86,0.01,780,274,1.71,0,0,0.22,0.25,30.78,0.25,0.07,0.25,6.96,0.25,1
45,4866,2,0,0,0,77,2,26,3324,19,1542,0.46,52,60,127.85,81.16,0.01,782,187,1.37,0.15,2.09,0.14,1,20.81,1,0.11,1,11.69,1,1
15,877,0,0,0,0,15,2,11,686,4,191,0.28,52,60,62.36,47.75,0.02,782,187,2.75,25.1,0.77,0.67,1,33.22,1,0.11,1,0.11,1,1
41,4044,2,0,0,0,39,4,26,2711,15,1333,0.49,52,71,104.27,88.87,0.01,820,187,1.73,7.93,6.33,0.19,0.5,26.81,0.5,0.1,0.5,10.45,0.5,1
65,19926,2,0,0,0,63,6,37,4134,28,15792,3.82,56,255,111.73,564,0,784,1420,1.32,3.53,0,0.14,0.5,23.61,0.5,0.16,0.5,149.82,0.5,1
34,4559,4,0,0,2,91,6,23,3228,13,2023,0.63,65,138,140.35,155.62,0.01,866,348,1.77,0.01,0.01,0.35,0.2,44.55,0.2,0.15,0.2,13.65,0.2,1
462,158160,10,0,0,0,341,212,309,123641,153,34519,0.28,293,58,400.13,225.61,0,1420,1420,2.02,0.07,1.25,0.75,0,520.27,0,0.13,0,52.63,0,1
39,3684,0,0,0,0,39,212,23,2497,16,1187,0.48,293,58,108.57,74.19,0.01,1420,1420,1.44,17.76,0,0.23,0,31.4,0,0.1,0,10.8,0,1
35,3692,2,0,0,0,33,214,22,2476,13,1216,0.49,59,109,112.55,93.54,0.01,784,187,1.69,30.73,0.04,0.28,0.5,34.84,0.5,0.08,0.5,7.52,0.5,1
24,2774,4,1,0,0,20,218,13,1085,11,1689,1.56,52,97,83.46,153.55,0.01,462,523,1.18,0,0,0.12,0.25,27.24,0.25,0.12,0.25,30.82,0.25,1
46,4320,2,0,0,0,44,220,29,2878,17,1442,0.5,52,52,99.24,84.82,0.01,832,274,1.71,0.08,0,0.14,0.5,21.38,0.5,0.08,0.5,8.76,0.5,1
82,15146,6,0,0,2,74,228,63,12430,21,3408,0.27,60,85,197.3,162.29,0.01,1420,527,3,0.01,0,0.78,0.13,208.55,0.13,0.1,0.13,10.53,0.13,1
51,6634,2,0,0,0,49,230,29,4707,22,1927,0.41,52,60,162.31,87.59,0.01,784,187,1.32,0.91,0,0.21,0.5,56.18,0.5,0.08,0.5,8.31,0.5,1
23,1916,0,0,0,0,23,230,16,1387,7,529,0.38,52,60,86.69,75.57,0.01,784,187,2.29,1.33,0,0.69,0.5,76.38,0.5,0.15,0.5,3.62,0.5,1
4,191,0,0,0,0,4,230,3,151,1,40,0.26,52,60,50.33,40,0.02,784,187,3,1.48,0.86,0.33,0.5,0.33,0.5,0.33,0.5,0.33,0.5,1
33,5291,4,0,0,0,29,234,20,3835,13,1456,0.38,58,85,191.75,112,0.01,855,274,1.54,0.58,0.22,0.3,0.25,40.65,0.25,0.2,0.25,25.55,0.25,1
18,2112,0,0,0,0,18,234,15,1845,3,267,0.14,58,85,123,89,0.01,855,274,5,39.57,0,0.5,0.25,64.42,0.25,0.08,0.25,0.08,0.25,1
24,2651,0,0,0,0,24,234,17,2149,7,502,0.23,58,85,126.41,71.71,0.01,855,274,2.43,0.12,0,0.41,0.25,53.35,0.25,0.06,0.25,0.06,0.25,1
704,311029,24,0,0,0,602,102,538,236387,166,74642,0.32,60,126,439.38,449.65,0,1420,1420,3.24,7.21,7.12,1.83,0.01,998.07,0.01,0.18,0.01,86.32,0.01,1
129,23796,0,0,0,0,129,102,116,22199,13,1597,0.07,60,126,191.37,122.85,0.01,1420,1420,8.92,0.68,0.12,3.77,0.01,691.58,0.01,0.23,0.01,42.65,0.01,1
25,1425,0,0,0,0,25,102,17,958,8,467,0.49,60,126,56.35,58.38,0.02,1420,1420,2.13,35.23,0.04,0.14,0.01,5,0.01,0.1,0.01,2.52,0.01,1
64,9422,4,0,0,0,60,106,57,8144,7,1278,0.16,52,52,142.88,182.57,0.01,1420,531,8.14,0.52,0.44,1.4,0.25,263.92,0.25,0.04,0.25,0.04,0.25,1
22,2661,0,0,0,0,22,106,20,2581,2,80,0.03,52,52,129.05,40,0.01,1420,531,10,0.09,0,1.44,0.25,224.67,0.25,0.11,0.25,0.11,0.25,1
4,827,0,0,0,2,2,108,4,827,2,692,0.84,344,52,206.75,346,0,348,348,2,10.27,0,1,0.5,1,0.5,1,0.5,1,0.5,1
6,343,0,0,0,0,6,108,6,343,0,0,0,344,52,206.75,346,0,348,348,0,10.27,51.1,1,0.5,1,0.5,1,0.5,1,0.5,1
5,322,0,0,0,0,5,108,5,322,0,0,0,344,52,206.75,346,0,348,348,0,10.27,0,1,0.5,1,0.5,1,0.5,1,0.5,1
2,692,0,0,0,2,5,2,2,692,2,692,1,344,52,346,346,0,348,348,1,0.01,0.01,1,0.5,1,0.5,1,0.5,1,0.5,1
23,7748,2,1,0,0,21,4,12,1512,11,6236,4.12,52,187,126,566.91,0,913,1420,1.09,0.08,0,0.11,0.5,50.78,0.5,0.11,0.5,43.44,0.5,1
59,14231,6,0,0,0,74,6,45,6754,14,7477,1.11,52,527,150.09,534.07,0,1184,1420,3.21,0.08,0.08,1.94,0.2,293.59,0.2,0.29,0.2,125.18,0.2,1
313,180211,0,0,0,0,306,7,201,109346,112,70865,0.65,64,201,544.01,632.72,0,1420,1420,1.79,3.35,0,0.88,0.14,621,0.14,0.38,0.14,320.03,0.14,1
25,3807,0,0,0,0,23,9,14,2513,11,1294,0.51,73,52,179.5,117.64,0.01,714,573,1.27,0,0,0.27,0.5,48.33,0.5,0.33,0.5,59.47,0.5,1
7,1625,0,0,0,0,25,5,6,1573,1,52,0.03,304,52,262.17,52,0,305,52,6,42.52,1.84,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.25,1
57,8389,2,0,0,0,76,6,44,7207,13,1182,0.16,52,52,163.8,90.92,0.01,1420,531,3.38,2.56,2.6,0.5,0.2,135.79,0.2,0.06,0.2,1.21,0.2,1
61,7910,2,0,0,0,131,6,47,6716,14,1194,0.18,56,52,142.89,85.29,0.01,1420,539,3.36,2.86,2.58,0.93,0.2,147.79,0.2,0.11,0.2,3.32,0.2,1
18,1788,0,0,0,0,146,3,13,1588,5,200,0.13,83,40,122.15,40,0.01,305,40,2.6,14.33,12.16,0.67,0.5,29,0.5,0.22,0.5,4.56,0.5,1
5,1607,0,0,0,2,146,5,5,1607,2,692,0.43,83,40,321.4,346,0,305,40,2.5,0.01,0.01,0.67,0.5,29,0.5,0.22,0.5,4.56,0.5,1
6,1576,0,0,0,0,147,5,6,1576,0,0,0,83,40,321.4,346,0,305,40,0,0.01,10.04,0.67,0.5,29,0.5,0.22,0.5,4.56,0.5,1
11,2370,0,0,0,0,151,7,11,2370,0,0,0,83,40,321.4,346,0,305,40,0,0.01,5.02,0.67,0.5,29,0.5,0.22,0.5,4.56,0.5,1
11,2402,0,0,0,0,155,7,11,2402,0,0,0,83,40,321.4,346,0,305,40,0,0.01,3.07,0.67,0.5,29,0.5,0.22,0.5,4.56,0.5,1
5,1521,0,0,0,0,155,5,5,1521,0,0,0,83,40,321.4,346,0,305,40,0,0.01,1.84,0.67,0.5,29,0.5,0.22,0.5,4.56,0.5,1
9,2482,2,0,0,0,156,8,8,1951,1,531,0.27,304,531,243.88,531,0,305,531,8,59.95,11.88,1,0.14,1,0.14,1,0.14,1,0.14,1
14,4367,0,0,0,2,163,7,14,4367,2,692,0.16,304,531,311.93,346,0,305,531,7,52.46,0,1,0.14,1,0.14,1,0.14,1,0.14,1
4,1217,0,0,0,0,163,4,4,1217,0,0,0,304,531,311.93,346,0,305,531,0,52.46,19.97,1,0.14,1,0.14,1,0.14,1,0.14,1
8,2006,2,0,0,0,163,8,8,2006,0,0,0,304,531,311.93,346,0,305,531,0,52.46,19.97,1,0.14,1,0.14,1,0.14,1,0.14,1
7,1449,2,0,0,0,164,6,7,1449,0,0,0,304,531,311.93,346,0,305,531,0,52.46,2.97,1,0.14,1,0.14,1,0.14,1,0.14,1
22,3423,13,0,0,0,166,20,22,3423,0,0,0,304,531,311.93,346,0,305,531,0,52.46,3.07,1,0.14,1,0.14,1,0.14,1,0.14,1
4,1216,0,0,0,0,166,4,4,1216,0,0,0,304,531,311.93,346,0,305,531,0,52.46,10.04,1,0.14,1,0.14,1,0.14,1,0.14,1
3,482,2,0,0,0,166,3,3,482,0,0,0,304,531,311.93,346,0,305,531,0,52.46,0.92,1,0.14,1,0.14,1,0.14,1,0.14,1
5,1607,0,0,0,2,166,5,5,1607,2,692,0.43,304,531,321.4,346,0,305,531,2.5,0.71,0.71,1,0.14,1,0.14,1,0.14,1,0.14,1
3,914,0,0,0,0,166,3,3,914,0,0,0,304,531,321.4,346,0,305,531,0,0.71,18.13,1,0.14,1,0.14,1,0.14,1,0.14,1
9,1880,4,0,0,0,166,9,9,1880,0,0,0,304,531,321.4,346,0,305,531,0,0.71,0,1,0.14,1,0.14,1,0.14,1,0.14,1
17,3782,4,0,0,0,175,8,16,3255,1,527,0.16,89,527,203.44,527,0,1081,527,16,0.09,0.09,9,0.14,1736,0.14,1,0.14,1,0.14,1
52,20545,2,0,0,0,199,28,27,6747,25,13798,2.05,66,121,249.89,551.92,0,1378,1420,1.08,27.03,25.09,0.22,0.04,27.33,0.04,0.22,0.04,92.39,0.04,1
5,1522,0,0,0,0,199,5,5,1522,0,0,0,66,121,249.89,551.92,0,1378,1420,0,27.03,5.02,0.22,0.04,27.33,0.04,0.22,0.04,92.39,0.04,1
505,204819,18,1,0,0,453,52,344,105393,161,99426,0.94,52,311,306.38,617.55,0,1420,1420,2.14,1.85,0,0.76,0.02,331.62,0.02,0.12,0.02,56.45,0.02,1
307,183471,0,1,0,0,307,52,231,122257,76,61214,0.5,52,311,529.25,805.45,0,1420,1420,3.04,0.14,0.01,1.45,0.02,974.04,0.02,0.3,0.02,268.45,0.02,1
4,208,0,0,0,0,4,52,2,104,2,104,1,52,311,52,52,0.02,1420,1420,1,0.17,0.17,0.5,0.02,0.5,0.02,1,0.02,26.5,0.02,1
20,1126,0,0,0,0,20,52,14,826,6,300,0.36,52,311,59,50,0.02,1420,1420,2.33,0.05,0.04,0.25,0.02,10.56,0.02,0.06,0.02,0.06,0.02,1
39,2765,2,0,0,0,37,54,31,1851,8,914,0.49,52,52,59.71,114.25,0.01,98,523,3.88,38,0.43,0.75,0.5,41.5,0.5,0.15,0.5,5.25,0.5,1
41,5486,2,0,0,0,39,56,38,4879,3,607,0.12,52,52,128.39,202.33,0.01,1140,515,12.67,6.34,0,1.79,0.5,274.57,0.5,0.07,0.5,0.07,0.5,1
5,867,0,0,0,2,3,58,4,827,3,732,0.89,344,344,206.75,244,0.01,348,348,1.33,0.11,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
5,303,0,0,0,0,5,58,5,303,0,0,0,344,344,206.75,244,0.01,348,348,0,0.11,2.84,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
3,187,0,0,0,0,3,58,3,187,0,0,0,344,344,206.75,244,0.01,348,348,0,0.11,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
2,692,0,0,0,2,3,2,2,692,2,692,1,344,344,346,346,0,348,348,1,0.01,0.01,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
35,10877,4,0,0,0,34,4,22,3963,13,6914,1.74,52,375,180.14,531.85,0,1086,1420,1.69,0.08,0.1,0.75,0.33,208.94,0.33,0.31,0.33,130.5,0.33,1
10,594,0,0,0,0,10,4,6,398,4,196,0.49,52,375,66.33,49,0.02,1086,1420,1.5,0,0,0.25,0.33,6.63,0.33,0.13,0.33,0.13,0.33,1
21,4811,2,0,0,2,27,4,11,2880,12,2623,0.91,223,182,261.82,218.58,0,1183,610,0.92,0.08,0.16,0.27,0.33,61.18,0.33,0.45,0.33,94.36,0.33,1
31,16492,2,0,0,0,56,2,14,1615,17,14877,9.21,52,1420,115.36,875.12,0,650,1420,0.82,0.01,0.01,0.21,1,22.63,1,0.42,1,386.32,1,1
8,447,0,0,0,0,8,2,5,303,3,144,0.48,52,1420,60.6,48,0.02,650,1420,1.67,0.04,0.04,1,1,47,1,0.25,1,0.25,1,1
7,442,0,0,0,0,7,2,3,203,4,239,1.18,52,1420,67.67,59.75,0.02,650,1420,0.75,0.09,0,0.5,1,22,1,0.5,1,13.25,1,1
562,175490,15,7,0,0,471,91,426,116644,136,58846,0.5,52,161,273.81,432.69,0,1420,1420,3.13,0.48,0,1.56,0.01,503.8,0.01,0.13,0.01,54.75,0.01,1
159,27529,4,4,0,0,155,95,125,23414,34,4115,0.18,52,52,187.31,121.03,0.01,1420,643,3.68,0.15,0,1.52,0.25,272.1,0.25,0.17,0.25,43.72,0.25,1
12,961,4,0,0,0,163,4,8,753,4,208,0.28,64,52,94.13,52,0.01,144,52,2,55.28,4.4,0.13,0.33,0.13,0.33,0.13,0.33,0.13,0.33,1
51,7617,15,0,0,0,199,15,46,6906,5,711,0.1,60,52,150.13,142.2,0.01,1420,527,9.2,22.92,6.96,0.85,0.07,231.3,0.07,0.05,0.07,0.05,0.07,1
60,7030,13,0,0,0,47,28,56,6363,4,667,0.1,64,293,113.63,166.75,0.01,1158,535,14,21.91,6.95,1.35,0.08,200.75,0.08,0.05,0.08,0.05,0.08,1
25,1704,7,0,0,0,65,7,23,1612,2,92,0.06,52,293,70.09,46,0.01,105,52,11.5,9.83,9.87,1.11,0.17,52.11,0.17,0.11,0.17,0.11,0.17,1
7,971,0,0,0,2,5,9,6,931,3,732,0.79,83,344,155.17,244,0.01,348,348,2,6.69,6.59,0.67,0.5,17.67,0.5,0.33,0.5,0.33,0.5,1
3,242,2,0,0,0,6,2,3,242,0,0,0,83,344,155.17,244,0.01,348,348,0,6.69,0.21,0.67,0.5,17.67,0.5,0.33,0.5,0.33,0.5,1
7,468,1,0,0,0,12,1,7,468,0,0,0,83,344,155.17,244,0.01,348,348,0,6.69,23.76,0.67,0.5,17.67,0.5,0.33,0.5,0.33,0.5,1
109,99761,6,0,0,0,103,7,107,98700,2,1061,0.01,1420,344,922.43,530.5,0,1420,531,53.5,25.05,0,19.6,0.17,19599.2,0.17,0.2,0.17,0.2,0.17,1
2,250,2,0,0,0,103,2,2,250,0,0,0,1420,344,922.43,530.5,0,1420,531,0,25.05,9.11,19.6,0.17,19599.2,0.17,0.2,0.17,0.2,0.17,1
1,89,1,0,0,0,103,1,1,89,0,0,0,1420,344,922.43,530.5,0,1420,531,0,25.05,9.11,19.6,0.17,19599.2,0.17,0.2,0.17,0.2,0.17,1
7,976,0,0,0,2,108,2,7,976,2,692,0.71,64,348,139.43,346,0.01,348,348,3.5,0.01,0.01,1,1,43,1,0.33,1,0.33,1,1
8,546,1,0,0,0,7,3,8,546,0,0,0,64,348,139.43,346,0.01,348,348,0,0.01,0,1,1,43,1,0.33,1,0.33,1,1
13,2503,2,0,0,0,18,2,12,1976,1,527,0.27,60,527,164.67,527,0.01,1081,527,12,0.08,0.09,11,1,1852,1,1,1,1,1,1
8,2138,0,0,0,0,8,2,8,2138,0,0,0,60,527,164.67,527,0.01,1081,527,0,0.08,0.03,11,1,1852,1,1,1,1,1,1
6,1192,4,0,0,2,8,6,6,1192,2,692,0.58,60,527,198.67,346,0.01,1081,527,3,0.01,0.01,11,1,1852,1,1,1,1,1,1
4,319,3,0,0,0,9,3,4,319,0,0,0,60,527,198.67,346,0.01,1081,527,0,0.01,48.87,11,1,1852,1,1,1,1,1,1
5,328,1,0,0,0,13,1,5,328,0,0,0,60,527,198.67,346,0.01,1081,527,0,0.01,6.63,11,1,1852,1,1,1,1,1,1
7,639,4,0,0,0,3,5,7,639,0,0,0,60,527,198.67,346,0.01,1081,527,0,0.01,0,11,1,1852,1,1,1,1,1,1
569,168485,14,0,0,0,522,47,441,122789,128,45696,0.37,52,186,278.43,357,0,1420,1420,3.45,0.08,0,1.8,0.02,547.02,0.02,0.21,0.02,84.57,0.02,1
65,8352,2,0,0,0,63,49,53,6716,12,1636,0.24,52,56,126.72,136.33,0.01,1327,537,4.42,34.9,0.2,1.86,0.5,200.48,0.5,0.19,0.5,38.29,0.5,1
32,1738,0,0,0,0,32,49,20,1126,12,612,0.54,52,56,56.3,51,0.02,1327,537,1.67,25.09,0.04,0.11,0.5,3.75,0.5,0.07,0.5,1.89,0.5,1
73,11545,4,0,0,0,69,53,63,10163,10,1382,0.14,52,40,161.32,138.2,0.01,1420,535,6.3,4.44,0.43,1.46,0.25,304.39,0.25,0.04,0.25,0.04,0.25,1
7,414,0,0,0,0,7,53,5,322,2,92,0.29,52,40,64.4,46,0.02,1420,535,2.5,59.94,0.04,0.75,0.25,26.25,0.25,0.25,0.25,0.25,0.25,1
2,692,0,0,0,2,7,2,2,692,2,692,1,52,40,346,346,0,1420,535,1,0.01,0.01,0.75,0.25,26.25,0.25,0.25,0.25,0.25,0.25,1
6,343,0,0,0,0,6,2,6,343,0,0,0,52,40,346,346,0,1420,535,0,0.01,44.51,0.75,0.25,26.25,0.25,0.25,0.25,0.25,0.25,1
6,374,0,0,0,0,6,2,6,374,0,0,0,52,40,346,346,0,1420,535,0,0.01,0,0.75,0.25,26.25,0.25,0.25,0.25,0.25,0.25,1
2,692,0,0,0,2,6,2,2,692,2,692,1,52,40,346,346,0,1420,535,1,0.02,0.02,0.75,0.25,26.25,0.25,0.25,0.25,0.25,0.25,1
21,4863,2,0,0,2,23,4,11,2902,12,2653,0.91,223,198,263.82,221.08,0,1205,574,0.92,0.08,0.09,0.27,0.33,61.18,0.33,0.45,0.33,96.18,0.33,1
193,153786,2,0,0,0,214,2,127,138663,66,15123,0.11,1420,52,1091.83,229.14,0,1420,1420,1.92,0.08,0.09,1.01,1,1295.55,1,0.31,1,81.07,1,1
8,447,0,0,0,0,8,2,5,303,3,144,0.48,1420,52,60.6,48,0.02,1420,1420,1.67,0.05,0.04,1,1,47,1,0.25,1,0.25,1,1
491,141091,12,0,0,0,460,31,467,129316,24,11775,0.09,52,501,276.91,490.63,0,1420,1420,19.46,0.11,0,3.97,0.03,1096.61,0.03,0.05,0.03,34.2,0.03,1
157,58981,4,0,0,0,153,35,116,49771,41,9210,0.19,64,60,429.06,224.63,0,1420,1420,2.83,0.1,0,1.14,0.25,576.72,0.25,0.23,0.25,67,0.25,1
27,1478,0,0,0,0,27,35,22,1242,5,236,0.19,64,60,56.45,47.2,0.02,1420,1420,4.4,0.14,0.04,0.24,0.25,11.1,0.25,0.1,0.25,1.95,0.25,1
59,8955,2,0,0,0,57,37,45,3980,14,4975,1.25,52,240,88.44,355.36,0.01,940,1420,3.21,35.02,0.5,0.61,0.5,41.76,0.5,0.15,0.5,60.24,0.5,1
17,941,0,0,0,0,17,37,11,677,6,264,0.39,52,240,61.55,44,0.02,940,1420,1.83,12.65,12.69,0.67,0.5,29,0.5,0.33,0.5,9,0.5,1
5,867,0,0,0,2,3,39,4,827,3,732,0.89,344,344,206.75,244,0.01,348,348,1.33,0.15,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
2,104,0,0,0,0,2,39,1,52,1,52,0,344,344,206.75,244,0.01,348,348,0,0.15,0.04,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
3,175,0,0,0,0,3,39,2,135,1,40,0.3,344,344,67.5,40,0.02,348,348,2,0.12,0,2,0.5,53,0.5,1,0.5,1,0.5,1
32,14399,2,0,0,2,31,4,15,2591,19,12500,4.82,56,462,172.73,657.89,0,691,1420,0.79,0.11,0.11,0.16,0.33,35.42,0.33,0.42,0.33,355.53,0.33,1
4,227,0,0,0,0,4,4,2,135,2,92,0.68,56,462,67.5,46,0.02,691,1420,1,59.92,0.04,3,0.33,136,0.33,1,0.33,1,0.33,1
48,23624,4,0,0,0,48,4,29,8016,19,15608,1.95,60,1025,276.41,821.47,0,1420,1420,1.53,0.01,0.01,0.63,0.33,299.33,0.33,0.29,0.33,295.46,0.33,1
2,692,0,0,0,2,48,2,2,692,2,692,1,60,1025,346,346,0,1420,1420,1,0.04,0.04,0.63,0.33,299.33,0.33,0.29,0.33,295.46,0.33,1
25,4603,2,0,0,0,71,2,23,4011,2,592,0.15,52,1025,174.39,296,0.01,1083,540,11.5,0.19,0.21,3.8,1,743.2,1,0.2,1,0.2,1,1
5,310,0,0,0,0,5,2,4,270,1,40,0.15,52,1025,67.5,40,0.02,1083,540,4,32.01,0,0.67,1,17.67,1,0.33,1,0.33,1,1
3,222,0,0,0,0,3,2,1,87,2,135,1.55,52,1025,87,67.5,0.01,1083,540,0.5,0.21,0.03,0.5,1,0.5,1,0.5,1,0.5,1,1
605,226555,18,0,0,0,554,51,424,120509,181,106046,0.88,52,257,284.22,585.89,0,1420,1420,2.34,0.08,0,1.31,0.02,454.46,0.02,0.29,0.02,203.12,0.02,1
1,40,0,0,0,0,1,51,1,40,0,0,0,52,257,284.22,585.89,0,1420,1420,0,0.08,0,1.31,0.02,454.46,0.02,0.29,0.02,203.12,0.02,1
6,931,0,0,0,2,5,2,1,348,5,587,1.69,348,52,348,117.4,0.01,348,348,0.2,0.6,0.86,0.5,1,0.5,1,1.5,1,52.5,1,1
279,128733,14,1,0,2,268,16,179,109556,100,19169,0.17,103,56,612.04,191.69,0,1420,1420,1.79,0.01,0.01,0.52,0.07,507.66,0.07,0.12,0.07,36.68,0.07,1
95,61581,0,0,0,0,95,16,38,2910,57,58671,20.16,103,56,76.58,1029.32,0,1420,1420,0.67,15.96,0,0.04,0.07,2.84,0.07,0.37,0.07,431.43,0.07,1
7,316,0,0,0,0,7,16,5,212,2,104,0.49,103,56,42.4,52,0.02,1420,1420,2.5,3.79,3.79,0.17,0.07,0.17,0.07,0.17,0.07,0.17,0.07,1
113,38687,4,0,0,0,109,20,57,7876,56,30811,3.91,52,336,138.18,550.2,0,1137,1420,1.02,0.04,0.04,0.18,0.25,24.37,0.25,0.26,0.25,175.05,0.25,1
10,589,0,0,0,0,10,20,8,509,2,80,0.16,52,336,63.63,40,0.02,1137,1420,4,0.02,2.64,0.67,0.25,26.17,0.25,0.17,0.25,0.17,0.25,1
10,1164,2,0,0,0,8,22,5,370,5,794,2.15,73,293,74,158.8,0.01,98,535,1,0,0,1.33,0.5,78,0.5,0.67,0.5,17.67,0.5,1
16,1828,8,0,0,2,14,10,9,1126,9,1394,1.24,69,136,125.11,154.89,0.01,348,348,1,0.01,0.01,0.17,0.11,0.17,0.11,0.17,0.11,0.17,0.11,1
32,6643,2,0,0,0,30,12,27,5941,5,702,0.12,52,285,220.04,140.4,0,1420,530,5.4,15.85,0.04,2.33,0.5,603.78,0.5,0.11,0.5,0.11,0.5,1
1,40,0,0,0,0,1,12,0,0,1,40,0,52,285,220.04,140.4,0,1420,530,0,15.85,0.04,2.33,0.5,603.78,0.5,0.11,0.5,0.11,0.5,1
5,303,0,0,0,0,5,12,5,303,0,0,0,52,285,220.04,140.4,0,1420,530,0,15.85,0.02,2.33,0.5,603.78,0.5,0.11,0.5,0.11,0.5,1
2,692,0,0,0,2,5,2,2,692,2,692,1,52,285,346,346,0,1420,530,1,0.01,0.01,2.33,0.5,603.78,0.5,0.11,0.5,0.11,0.5,1
19,4096,2,0,0,0,22,2,9,2187,10,1909,0.87,81,134,243,190.9,0,1182,610,0.9,0.01,0.02,0.27,1,61.18,1,0.45,1,94.27,1,1
2,692,0,0,0,2,22,2,2,692,2,692,1,81,134,346,346,0,1182,610,1,0.01,0.01,0.27,1,61.18,1,0.45,1,94.27,1,1
526,157857,12,0,0,0,482,44,401,108624,125,49233,0.45,52,162,270.88,393.86,0,1420,1420,3.21,0.11,0,1.69,0.02,518.25,0.02,0.24,0.02,103.9,0.02,1
