totalPkt,totalSize,DNSpkt,httpPkt,httpsPkt,DHCPpkt,TCPPkt,UDPPkt,inPkt,inByte,outPKT,outByte,ratioInOut,medianIn,medianOut,avgIn,avgOut,avgTotal,maxOutSize,maxInSize,rationNumInOut,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,result
1080,740013,24,0,0,0,1126,54,488,60308,648,684047,11.34,52,1470,123.58,1055.63,0,1824,4306,0.75,0.06,0.28,0.6,0.02,73.41,0.02,1.11,0.02,1543.05,0.02,0
2341,1592422,50,0,0,0,1874,521,1292,1089453,1084,510614,0.47,1470,76.5,843.23,471.05,0,2920,5587,1.19,0.04,0.04,0.68,0,779.37,0,0.42,0,249.79,0,0
4755,4322900,32,0,0,0,3092,2184,1458,178115,3323,4148206,23.29,68,1470,122.16,1248.33,0,2877,7340,0.44,0,0,0.5,0,64.96,0,2.18,0,3141.24,0,0
396,93371,28,0,0,0,303,2277,221,38372,188,55844,1.46,52,89,173.63,297.04,0,1748,3830,1.18,0.03,0,0.24,0.01,97.52,0.01,0.3,0.01,144.54,0.01,0
901,273531,37,0,0,0,777,2401,507,87180,456,192007,2.2,52,80,171.95,421.07,0,3005,5900,1.11,0.07,0.07,0.31,0.01,85.45,0.01,0.38,0.01,286.1,0.01,0
2637,1955235,35,0,0,0,3294,120,1212,1353226,1440,602961,0.45,1480,40,1116.52,418.72,0,3338,4420,0.84,0.01,0.01,0.98,0.01,1256.96,0.01,1.4,0.01,724.07,0.01,0
328,47803,20,0,0,0,258,190,190,23433,151,25124,1.07,52,52,123.33,166.38,0.01,3021,1705,1.26,0.17,0.29,0.12,0.01,27.63,0.01,0.2,0.01,45.74,0.01,0
1753,1122348,45,0,0,0,1882,129,850,142406,917,981073,6.89,52,1470,167.54,1069.87,0,2920,12363,0.93,0.03,0.03,0.35,0.01,80.89,0.01,0.58,0.01,845.39,0.01,0
2018,1040457,43,0,0,0,3780,120,1002,239474,1045,803247,3.35,52,333,239,768.66,0,3021,12634,0.96,0.01,0.03,0.55,0.01,165.65,0.01,0.74,0.01,749.9,0.01,0
1272,987113,22,0,0,0,1216,176,506,129998,780,857843,6.6,52,1470,256.91,1099.8,0,3021,7142,0.65,0.16,0.04,0.83,0.02,267.39,0.02,1.76,0.02,2395.85,0.02,0
683,354251,30,0,0,0,600,259,331,45213,359,309427,6.84,52,1146,136.6,861.91,0,1669,3546,0.92,0.06,0.06,0.71,0.01,130,0.01,0.99,0.01,1189.86,0.01,0
1544,1408650,12,0,0,0,1513,290,500,41626,1053,1367581,32.85,52,1450,83.25,1298.75,0,2141,7042,0.47,1.48,0.06,0.93,0.03,77.88,0.03,2.65,0.03,3794.38,0.03,0
2759,2528417,22,0,0,0,4201,71,986,92430,1791,2437246,26.37,52,1450,93.74,1360.83,0,1789,8136,0.55,0.03,0.03,1.14,0.01,97.79,0.01,2.56,0.01,3792.09,0.01,0
34492,32889367,38,0,0,0,31668,2824,12286,983511,22222,31907297,32.44,40,1472,80.05,1435.84,0,1933,5880,0.55,0,0.05,1.77,0,126.45,0,3.57,0,5277.2,0,0
31164,30924343,39,0,0,0,29844,4144,10908,565006,20309,30363469,53.74,40,1472,51.8,1495.07,0,2960,10260,0.54,0,0,2.53,0,113.18,0,5.16,0,7843.13,0,0
29802,29634602,70,0,0,0,29656,4290,10481,547084,19322,29086139,53.17,40,1472,52.2,1505.34,0,2960,17560,0.54,0,0,2.46,0.01,113.7,0.01,5,0.01,7654.01,0.01,0
6117,5603617,24,0,0,0,6069,4338,2237,129320,3891,5473915,42.33,40,1472,57.81,1406.81,0,1520,8560,0.57,0,0,1.23,0.02,72.83,0.02,2.52,0.02,3737.63,0.02,0
1322,495380,56,0,0,0,1208,4452,649,142468,692,353727,2.48,52,88,219.52,511.17,0,2960,5059,0.94,0.05,0,0.2,0.01,86.6,0.01,0.33,0.01,301.09,0.01,0
17799,15800371,29,0,0,0,2167,20084,6165,581212,11658,15221645,26.19,69,1378,94.28,1305.68,0,2928,5844,0.53,0.02,0,0.31,0,95.3,0,0.82,0,1018.04,0,0
67,5547,1,0,0,0,59,20092,37,3315,29,2191,0.66,40,63,89.59,75.55,0.01,549,336,1.28,0.03,0.13,0.15,0.13,12.62,0.13,0.13,0.13,9.04,0.13,0
473,114313,12,0,0,0,502,30,236,60927,246,53922,0.89,52,52,258.17,219.2,0,3029,2148,0.96,0.79,0.76,0.33,0.03,136.1,0.03,0.38,0.03,147.33,0.03,0
12959,11742961,17,0,0,0,1251,11738,4424,353973,8546,11390055,32.18,69,1378,80.01,1332.79,0,1457,7142,0.52,0.07,0.08,0.53,0,50.9,0,1.31,0,1779.93,0,0
8631,7803516,14,0,0,0,413,19956,2931,224726,5709,7579593,33.73,69,1378,76.67,1327.66,0,1500,5880,0.51,0.03,0.89,0.22,0,44.85,0,0.48,0,466.13,0,0
36717,34568633,45,0,0,0,25694,30979,13194,864194,23558,33708151,39.01,52,1470,65.5,1430.86,0,1500,11396,0.56,0.16,0.06,1.63,0,95.14,0,3.14,0,4673.02,0,0
9393,7493494,55,0,0,0,9285,31087,4592,771732,4812,6723452,8.71,40,1500,168.06,1397.23,0,3020,11396,0.95,0.05,0,1.57,0.01,226.08,0.01,1.78,0.01,2721.82,0.01,0
1458,1184362,27,0,0,0,1369,31176,486,45999,984,1139652,24.78,52,1470,94.65,1158.18,0,1378,5724,0.49,0.07,0.61,0.72,0.01,53.94,0.01,2.12,0.01,2923.24,0.01,0
3111,1890711,71,0,0,0,2875,31412,1274,159868,1852,1732462,10.84,52,1216,125.49,935.45,0,1861,10260,0.69,0.27,0.39,0.38,0,44.81,0,0.87,0,1056.87,0,0
13718,12810075,87,0,0,0,13442,31688,4602,782707,9131,12028632,15.37,52,1450,170.08,1317.34,0,3053,13180,0.5,0.01,0.06,0.69,0,119.1,0,2.02,0,2937.79,0,0
14509,15708316,19,0,0,0,14471,31726,3821,321698,10698,15387486,47.83,52,1450,84.19,1438.35,0,2803,9610,0.36,0,0.01,0.87,0.03,71.04,0.03,3.39,0.03,5043.61,0.03,0
20228,21339943,60,0,0,0,20105,31849,5637,416769,14600,20923997,50.21,52,1450,73.93,1433.15,0,1529,14640,0.39,0.01,1.34,1.02,0.01,65.81,0.01,3.49,0.01,5187.54,0.01,0
3544,3383191,27,0,0,0,3490,31903,1094,130809,2461,3253463,24.87,52,1450,119.57,1322.01,0,2948,11236,0.44,0,0,0.59,0.02,80.04,0.02,2.11,0.02,3075.45,0.02,0
12558,13347870,25,0,0,0,12508,31953,3584,240219,8981,13107977,54.57,40,1500,67.03,1459.52,0,2573,5880,0.4,1.45,0.04,1.24,0.02,77.04,0.02,3.9,0.02,5853.2,0.02,0
24342,27040482,52,0,0,0,24228,32067,6443,562490,17920,26481880,47.08,52,1450,87.3,1477.78,0,2920,14032,0.36,0.02,0.03,0.85,0.01,72.94,0.01,3.35,0.01,5061.74,0.01,0
9861,10318188,24,0,0,0,9811,32117,2813,227436,7063,10092209,44.37,52,1450,80.85,1428.88,0,1561,14032,0.4,0,0,1.01,0.02,84.1,0.02,3.33,0.02,4976.19,0.02,0
17569,19044663,38,0,0,0,17475,32211,4856,413097,12739,18638390,45.12,52,1450,85.07,1463.1,0,2590,16644,0.38,0.03,0.04,0.98,0.01,81.04,0.01,3.47,0.01,5240.84,0.01,0
19924,21385264,32,0,0,0,37335,64,5492,450673,14442,20935500,46.45,52,1450,82.06,1449.63,0,1917,9610,0.38,0.01,0.02,0.83,0.02,69.67,0.02,3.05,0.02,4516.97,0.02,0
38840,39081682,109,0,0,0,38615,289,12873,692663,25978,38388887,55.42,40,1472,53.81,1477.75,0,2883,12814,0.5,0,0.01,1.62,0,81.27,0,3.82,0,5760.03,0,0
30772,30538657,39,0,0,0,30692,369,10911,672216,19909,29875660,44.44,40,1472,61.61,1500.61,0,3357,9610,0.55,0,0.01,3.31,0.01,173.21,0.01,6.49,0.01,9956.97,0.01,0
15076,15854814,35,0,0,0,15010,435,4361,353108,10721,15502250,43.9,52,1450,80.97,1445.97,0,2486,13460,0.41,0.17,0,0.88,0.02,68.35,0.02,2.97,0.02,4442.44,0.02,0
17203,16785145,54,0,0,0,17097,541,6143,401083,11102,16392591,40.87,52,1450,65.29,1476.54,0,2726,7340,0.55,0.23,0.14,1.5,0.01,90.91,0.01,3.17,0.01,4825.03,0.01,0
65863,58929635,22,0,0,0,65821,583,28835,1532730,37076,57400812,37.45,40,1500,53.16,1548.19,0,1500,9610,0.78,0,0.07,2.11,0.02,98.98,0.02,2.93,0.02,4576.32,0.02,0
18337,20352666,12,0,0,0,18317,603,4582,334967,13763,20018476,59.76,52,1450,73.1,1454.51,0,1500,9838,0.33,0,0.24,0.87,0.05,61.76,0.05,3.58,0.05,5366.43,0.05,0
5984,6169317,21,0,0,0,5942,645,1672,182721,4315,5986882,32.77,52,1450,109.28,1387.46,0,2933,9610,0.39,0,0.09,0.75,0.02,80.19,0.02,2.77,0.02,4074.18,0.02,0
3958,4569721,13,0,0,0,3938,20,879,99139,3088,4471159,45.1,52,1500,112.79,1447.91,0,1503,10188,0.28,4.92,4.9,0.45,0.05,47.67,0.05,2.89,0.05,4329.1,0.05,0
6284,6638474,12,0,0,0,6266,38,1843,120865,4447,6517971,53.93,52,1500,65.58,1465.7,0,1504,13084,0.41,0.04,0.46,1.23,0.06,71.15,0.06,3.71,0.06,5580.09,0.06,0
1152,756128,19,0,0,0,7386,32,489,61730,666,694546,11.25,52,1500,126.24,1042.86,0,2948,7292,0.73,0.06,0,0.55,0.03,55.82,0.03,1.01,0.03,1398.87,0.03,0
1060,809929,15,0,0,0,1036,56,400,78850,718,736599,9.34,52,1470,197.13,1025.9,0,2389,5760,0.56,0.04,0.04,0.46,0.04,138.23,0.04,1.48,0.04,1898.86,0.04,0
840,743678,17,0,0,0,810,86,271,25940,588,720619,27.78,52,1470,95.72,1225.54,0,829,7142,0.46,1.48,1.48,0.63,0.03,59.7,0.03,2.15,0.03,3076.85,0.03,0
4360,4178106,42,0,0,0,4276,170,1414,157008,2969,4025308,25.64,52,1500,111.04,1355.78,0,1771,7447,0.48,0.03,4.3,0.4,0.01,40.98,0.01,1.47,0.01,2166.23,0.01,0
6334,6775220,17,0,0,0,6302,202,1795,132237,4544,6643243,50.24,52,1500,73.67,1461.98,0,1504,8740,0.4,0.11,0,0.71,0.03,50.18,0.03,2.63,0.03,3938.12,0.03,0
1678,1112181,21,0,0,0,1642,238,786,76757,903,1036412,13.5,52,1500,97.66,1147.74,0,1500,7292,0.87,0.05,0.01,0.46,0.03,35.97,0.03,0.66,0.03,942.98,0.03,0
750,609696,8,0,0,0,740,248,291,23284,470,589470,25.32,64,1470,80.01,1254.19,0,1838,2888,0.62,0.05,0.38,1.68,0.1,109.26,0.1,3.03,0.1,4285.6,0.1,0
544,120995,17,0,0,0,512,280,308,44436,243,76872,1.73,52,89,144.27,316.35,0,2333,5844,1.27,0.94,0,0.39,0.03,78.48,0.03,0.23,0.03,162.93,0.03,0
6716,6186601,37,0,0,0,6648,348,2385,232046,4415,5962480,25.7,52,1500,97.29,1350.51,0,1502,10188,0.54,0.01,0,0.8,0.01,67.17,0.01,2.03,0.01,2974.2,0.01,0
11264,9480717,30,0,0,0,11210,402,4672,387268,6697,9107690,23.52,52,1500,82.89,1359.97,0,2217,7292,0.7,0,0,0.94,0.02,74.29,0.02,1.62,0.02,2342.85,0.02,0
36757,30387686,16,0,0,0,36731,428,16983,1074646,19818,29318869,27.28,52,1450,63.28,1479.41,0,1500,12814,0.86,0.02,0.01,1.79,0.04,112.02,0.04,2.2,0.04,3269.06,0.04,0
31583,26670899,19,0,0,0,31549,462,14163,856600,17461,25820021,30.14,52,1450,60.48,1478.73,0,1500,9610,0.81,0.01,0.03,2.06,0.03,123.05,0.03,2.7,0.03,4005.86,0.03,0
1030,603882,16,0,0,0,1004,488,474,58375,604,549691,9.42,52,1470,123.15,910.08,0,1661,8250,0.78,0.01,0,0.34,0.04,50.65,0.04,0.66,0.04,800.41,0.04,0
4214,4164066,15,0,0,0,4190,512,1348,140081,2904,4026924,28.75,52,1500,103.92,1386.68,0,1503,7292,0.46,0.03,0,0.49,0.04,56.39,0.04,1.68,0.04,2471.86,0.04,0
7370,7506879,15,0,0,0,7346,536,2347,154196,5057,7353999,47.69,52,1500,65.7,1454.22,0,1504,7292,0.46,0,0.01,0.77,0.04,46.56,0.04,2.24,0.04,3345.01,0.04,0
304,59328,13,0,0,0,272,568,170,25397,152,38151,1.5,60,87,149.39,250.99,0.01,1569,5844,1.12,0.01,0,0.32,0.03,45.16,0.03,0.25,0.03,125.2,0.03,0
958,777372,9,0,0,0,946,580,356,39069,612,738815,18.91,52,1470,109.74,1207.21,0,1682,4358,0.58,0,0,0.44,0.08,54.37,0.08,1.17,0.08,1601.52,0.08,0
735,236072,26,0,0,0,687,628,377,86922,369,149799,1.72,52,89,230.56,405.96,0,3357,5880,1.02,0.02,0.04,0.33,0.02,91.11,0.02,0.34,0.02,218.98,0.02,0
5420,4693378,20,0,0,0,5388,660,2175,196588,3258,4497652,22.88,52,1500,90.39,1380.49,0,1502,8740,0.67,0.02,0.04,0.71,0.03,56.11,0.03,1.34,0.03,1963.27,0.03,0
3152,3151936,19,0,0,0,3118,694,946,87893,2225,3066350,34.89,52,1500,92.91,1378.13,0,1503,7292,0.43,0.01,0.02,1.09,0.03,91.87,0.03,3.34,0.03,4912.1,0.03,0
7638,7469952,35,0,0,0,3941,4391,2285,201339,5356,7268714,36.1,69,1378,88.11,1357.12,0,1504,4148,0.43,0,2.52,0.32,0,38.02,0,1.91,0,2787.02,0,0
2903,2503650,10,0,0,0,4437,2407,1020,82242,1895,2423626,29.47,69,1378,80.63,1278.96,0,1500,2969,0.54,0.03,0.03,0.53,0,48.7,0,1.03,0,1252.84,0,0
2534,1686367,80,0,0,0,2355,2586,1100,164631,1442,1522229,9.25,41,1470,149.66,1055.64,0,3231,11480,0.76,0.01,0.49,0.4,0.01,60.1,0.01,0.83,0.01,1134.38,0.01,0
2711,2647549,19,0,0,0,2679,2618,760,89797,2002,2562496,28.54,52,1500,118.15,1279.97,0,1502,3622,0.38,0.01,0.01,0.42,0.03,57.35,0.03,2,0.03,2892.21,0.03,0
5538,5873863,8,0,0,0,5528,2628,1597,113865,3954,5760756,50.59,52,1500,71.3,1456.94,0,1504,14532,0.4,0.06,0.05,1.11,0.1,66.52,0.1,3.53,0.1,5316.54,0.1,0
3080,3048870,25,0,0,0,8424,184,1035,93016,2279,2990344,32.15,52,1500,89.87,1312.13,0,1584,8740,0.45,0.04,0,0.64,0.01,44.37,0.01,2.35,0.01,3545.68,0.01,0
4556,2889564,27,0,0,0,3651,1089,2385,315051,3073,2722780,8.64,52,1450,132.1,886.03,0,2217,9838,0.78,0.12,0,0.78,0,98.52,0,1.39,0,1883.57,0,0
3403,1404478,14,0,0,0,1227,2176,2617,359194,2963,1367737,3.81,134,192,137.25,461.61,0,1500,5081,0.88,0,0,0.69,0,65.1,0,1.7,0,2471.77,0,0
2432,425060,12,0,0,0,1386,2273,2298,371123,2291,364762,0.98,154,153,161.5,159.22,0.01,1378,4148,1,0.04,0.04,0.38,0,48.13,0,0.35,0,148.86,0,0
3354,1266254,18,0,0,0,2547,2193,2622,343063,2908,1231621,3.59,109,186,130.84,423.53,0,1141,5844,0.9,0.02,0.02,0.75,0,58.08,0,1.65,0,2310.55,0,0
4721,1740336,16,0,0,0,5071,2197,3451,485722,3456,1567900,3.23,85,190,140.75,453.67,0,2942,5644,1,0.05,0.03,1,0,145.53,0,1.1,0,1283.85,0,0
3416,1108660,17,0,0,0,6472,2015,2692,377931,2771,1028497,2.72,91,178,140.39,371.16,0,1544,4246,0.97,0,0,0.68,0,102.57,0,0.94,0,1179.39,0,0
2376,347876,18,0,0,0,6660,2188,2283,325017,2255,332140,1.02,137,149,142.36,147.29,0.01,1500,4148,1.01,0.01,0.01,0.36,0,94.02,0,0.23,0,97.91,0,0
2857,918924,15,0,0,0,7347,2170,2385,328714,2618,894351,2.72,134,178,137.83,341.62,0,1500,3598,0.91,0.01,0.01,0.6,0,75.81,0,1.84,0,2558.22,0,0
2347,352770,13,0,0,0,7514,2180,2273,316866,2251,342257,1.08,134,134,139.4,152.05,0.01,740,7292,1.01,0.05,0.05,0.45,0,89.8,0,0.27,0,306.85,0,0
2890,779702,18,0,0,0,8224,2180,2484,327545,2586,751629,2.29,120.5,155.5,131.86,290.65,0,1739,3369,0.96,0.01,0.01,0.86,0,76.49,0,1.38,0,1837,0,0
2085,285430,10,0,0,0,8279,2030,2053,281920,2055,283499,1.01,134,134,137.32,137.96,0.01,541,541,1,0,0,0.14,0,7.77,0,0.16,0,7.82,0,0
2671,982235,9,0,0,0,8977,1973,2178,287658,2465,966310,3.36,107,171,132.07,392.01,0,1500,2888,0.88,0.07,0.07,1.17,0,95.84,0,3.52,0,5093.59,0,0
2248,344662,14,0,0,0,9172,2053,2166,311789,2126,322912,1.04,134,134,143.95,151.89,0.01,1569,4148,1.02,0.02,0.02,0.49,0,141.13,0,0.25,0,225.61,0,0
2546,699976,10,0,0,0,9652,2066,2229,307183,2371,683811,2.23,134,168,137.81,288.41,0,1335,2888,0.94,0,0,0.89,0,75.49,0,2.06,0,2821.28,0,0
2223,329806,9,0,0,0,9711,2164,2193,325322,2186,308797,0.95,145,142.5,148.35,141.26,0.01,2848,1301,1,0.03,0,0.43,0,535.66,0,0.31,0,57.4,0,0
2469,519311,11,0,0,0,10015,2165,2280,285906,2350,509634,1.78,89,121,125.4,216.87,0,1375,8250,0.97,0.03,0.03,1.15,0,96.58,0,2.17,0,2968.65,0,0
2349,322829,16,0,0,0,10180,2184,2271,305715,2244,307748,1.01,134,134,134.62,137.14,0.01,1500,2174,1.01,0.03,0.03,0.4,0,106.98,0,0.24,0,96.01,0,0
2615,724798,12,0,0,0,10630,2165,2295,320097,2478,713065,2.23,134,178,139.48,287.76,0,792,3546,0.93,0,0,0.62,0,63.28,0,2.21,0,3053.17,0,0
2298,356218,13,0,0,0,10735,2193,2236,322925,2238,348799,1.08,157,162,144.42,155.85,0.01,1264,4136,1,0.03,0.03,0.39,0,67.96,0,0.49,0,457.02,0,0
474,92949,5,0,0,0,10849,360,427,61206,402,85277,1.39,153,166.5,143.34,212.13,0.01,473,4800,1.06,0.01,0.01,0.42,0,61.04,0,0.21,0,321.11,0,0
3073,862884,19,0,0,0,11699,2223,2576,342920,2696,819018,2.39,107,139,133.12,303.79,0,1662,4358,0.96,0.02,0.02,0.41,0,62.73,0,0.79,0,1074.15,0,0
2339,329774,12,0,0,0,11860,2178,2256,314051,2253,318993,1.02,134,134,139.21,141.59,0.01,1500,3622,1,0.01,0.01,0.4,0,83.21,0,0.34,0,110.11,0,0
2856,980489,9,0,0,0,12540,2176,2401,331730,2631,967934,2.92,134,184,138.16,367.9,0,477,2888,0.91,0.03,0.03,0.82,0,44.06,0,2.18,0,3198.99,0,0
2154,319015,13,0,0,0,12615,2079,2110,303049,2103,311581,1.03,140.5,145,143.63,148.16,0.01,1545,4213,1,0,0,0.34,0,51.26,0,0.3,0,257.51,0,0
3119,1252810,15,0,0,0,13674,2060,2427,343226,2754,1220384,3.56,134,190,141.42,443.13,0,2581,5711,0.88,0.01,0.01,1.06,0,126.13,0,2.47,0,3498.35,0,0
2506,440469,13,0,0,0,14002,2178,2335,326238,2332,417741,1.28,134,134,139.72,179.13,0.01,1432,3672,1,0.03,0.03,0.58,0,81.44,0,0.62,0,663.15,0,0
3489,1272790,26,0,0,0,15286,2205,2744,399938,2915,1183185,2.96,111.5,184,145.75,405.9,0,2812,4027,0.94,0,0,0.77,0,140.75,0,1.18,0,1596.35,0,0
2961,484121,25,0,0,0,16034,2213,2603,370435,2537,410321,1.11,106,128,142.31,161.73,0.01,1737,4809,1.03,0.06,0.06,0.29,0,63.16,0,0.26,0,131.73,0,0
2630,566422,10,0,0,0,16479,2185,2371,327902,2435,540844,1.65,134,134,138.3,222.11,0,1369,4306,0.97,0.06,0.06,0.45,0,57.76,0,0.86,0,1057.58,0,0
2366,367318,12,0,0,0,16659,2186,2297,344346,2288,345281,1,149,149,149.91,150.91,0.01,1662,2676,1,0.01,0.01,0.21,0,113.27,0,0.25,0,114.71,0,0
3446,1250730,18,0,0,0,17811,2294,2711,411480,2945,1156987,2.81,130,182,151.78,392.86,0,2046,3905,0.92,0.06,0.06,0.51,0,56.74,0,1.11,0,1505.31,0,0
28211,26971868,199,0,0,0,11955,16256,9084,891214,19141,26081582,29.27,69,1378,98.11,1362.6,0,3211,9598,0.47,0,0.01,0.52,0,87.16,0,2.09,0,3083.03,0,0
3355,3265511,13,0,0,0,3331,16280,1070,183364,2308,3084662,16.82,40,1450,171.37,1336.51,0,2930,9598,0.46,0.02,0,0.95,0.04,193.68,0.04,2.79,0.04,3996.39,0.04,0
15690,17944911,19,0,0,0,15435,16535,3912,369920,11797,17576228,47.51,40,1450,94.56,1489.89,0,2930,8188,0.33,0.04,0.04,1.03,0,87.3,0,4.3,0,6581.37,0,0
3901,3618186,20,0,0,0,3623,16813,1253,276522,2668,3342716,12.09,52,1450,220.69,1252.89,0,2930,7090,0.47,0.02,0.02,0.66,0,160.02,0,2.33,0,3364.62,0,0
3439,3403738,13,0,0,0,3171,17081,1081,155442,2379,3249666,20.91,40,1450,143.79,1365.98,0,1532,4311,0.45,0,0,0.68,0,70.68,0,2.53,0,3909.35,0,0
12362,10741952,72,0,0,0,2502,26941,4406,453910,7969,10288648,22.67,69,1378,103.02,1291.08,0,3505,13180,0.55,0.01,0,0.3,0,75.91,0,0.72,0,993.65,0,0
40229,37152498,24,0,0,0,4087,38644,14024,1536915,26810,36152719,23.52,69,1378,109.59,1348.48,0,5078,11720,0.52,0.04,0.07,0.82,0,711.44,0,1.1,0,1335.7,0,0
5400,2790793,58,0,0,0,3363,40681,3870,1286490,4086,2610870,2.03,90,193,332.43,638.98,0,20480,20480,0.95,0.11,0.11,0.86,0,640.82,0,1.12,0,1470.95,0,0
2665,565643,18,0,0,0,4011,2017,2313,302105,2347,532848,1.76,91,131,130.61,227.03,0,1247,4868,0.99,0.01,0,0.53,0,60.21,0,0.7,0,813.03,0,0
3084,986697,11,0,0,0,4927,2168,2517,333203,2721,940300,2.82,94,146,132.38,345.57,0,1500,3674,0.93,0.02,0.02,0.83,0,120.52,0,1.62,0,2167.87,0,0
2510,368172,15,0,0,0,5246,2191,2361,333201,2328,334822,1,134,134,141.13,143.82,0.01,2298,4148,1.01,0,0,0.21,0,82.11,0,0.21,0,93.94,0,0
2915,819684,16,0,0,0,5994,2167,2469,366417,2598,788554,2.15,173,188,148.41,303.52,0,1383,5724,0.95,0.01,0.04,0.46,0,48.95,0,0.91,0,1198.34,0,0
2462,374428,14,0,0,0,6260,2196,2316,354729,2329,354165,1,170,168,153.16,152.07,0.01,2309,2202,0.99,0.01,0.01,0.2,0,63.22,0,0.27,0,52.56,0,0
2886,971038,11,0,0,0,6984,2162,2443,346376,2607,952775,2.75,155,188,141.78,365.47,0,842,5711,0.94,0.03,0.03,0.96,0,63.45,0,1.87,0,2876.78,0,0
5290,2702959,36,0,0,0,9984,2290,3471,625449,4268,2579053,4.12,134,200,180.19,604.28,0,1895,4420,0.81,0.05,0.05,0.44,0,140.08,0,1.18,0,1577.99,0,0
10433,7243933,23,0,0,0,13104,7313,5724,1424503,7521,6936237,4.87,85,1378,248.86,922.25,0,2989,7340,0.76,0.01,0,0.87,0,650.98,0,1.19,0,1573.87,0,0
4446,2130548,13,0,0,0,13828,3722,3009,414077,3614,2045289,4.94,121,199,137.61,565.93,0,1450,3399,0.83,0.04,0.04,0.27,0,58.96,0,0.62,0,728.55,0,0
10224,7518889,33,0,0,0,17753,6299,4965,603438,7382,7227505,11.98,69,1378,121.54,979.07,0,1378,20480,0.67,0.05,0.05,0.41,0,38.88,0,1.18,0,1729.94,0,0
3482,912889,62,0,0,0,1216,8565,2840,446788,2838,803392,1.8,137,181,157.32,283.08,0,2960,17560,1,0.01,0.01,0.3,0,78.05,0,0.37,0,472.37,0,0
3995,1732245,23,0,0,0,2896,2315,2987,636153,3204,1399594,2.2,101,173,212.97,436.83,0,2960,7142,0.93,0.04,0.04,1.06,0,490.11,0,1.59,0,2123.36,0,0
2568,432026,13,0,0,0,3265,2199,2361,357981,2389,411819,1.15,172,176,151.62,172.38,0.01,1549,2960,0.99,0.03,0.03,0.2,0,32.8,0,0.37,0,269.49,0,0
23818,20046930,18,0,0,0,4317,22766,9531,883680,16466,19486485,22.05,69,1378,92.72,1183.44,0,1378,5430,0.58,0.02,0.02,0.35,0,47.24,0,0.73,0,718.84,0,0
4708,2587939,18,0,0,0,4730,4295,3024,383759,3796,2521324,6.57,92,206,126.9,664.21,0,1500,2960,0.8,0.03,0.03,0.39,0,43.05,0,0.63,0,779.8,0,0
17344,14113325,17,0,0,0,6625,15449,7221,684539,12314,13717850,20.04,69,1378,94.8,1114,0,1378,5788,0.59,0.03,0.03,0.47,0,44.51,0,1.59,0,2159.27,0,0
24266,21358435,3,0,0,0,6726,24165,8940,720745,16576,20804044,28.86,69,1378,80.62,1255.07,0,1386,1378,0.54,0.04,0.04,0.22,0,27.36,0,0.29,0,32.23,0,0
30589,26370817,17,0,0,0,9403,27912,11632,1033168,21125,25614743,24.79,69,1378,88.82,1212.53,0,1500,6472,0.55,0.02,0.02,0.57,0,55,0,1.86,0,2520.46,0,0
30615,26390983,18,0,0,0,12006,28012,11799,1060671,21000,25621593,24.16,69,1378,89.89,1220.08,0,2185,7340,0.56,0,0,0.63,0,58.2,0,1.76,0,2393.66,0,0
16972,13624358,10,0,0,0,13066,15912,7231,688809,11944,13225771,19.2,69,1378,95.26,1107.32,0,1500,4136,0.61,0,0,0.43,0,61.1,0,0.96,0,1058.41,0,0
11548,8722662,10,0,0,0,14575,10039,5375,550565,8339,8462455,15.37,69,1378,102.43,1014.8,0,1629,8250,0.64,0.02,0.02,0.66,0,63.36,0,1.41,0,1845.16,0,0
29956,25345401,25,0,0,0,17584,26947,11687,1065980,20436,24544973,23.03,69,1378,91.21,1201.07,0,2848,8136,0.57,0.06,0.06,0.7,0,88.41,0,1.38,0,1744.21,0,0
519,243530,10,0,0,0,505,14,278,26714,253,217735,8.15,52,1300,96.09,860.61,0,1500,4092,1.1,0.01,0,0.97,0.07,110.18,0.07,0.89,0.07,1061.23,0.07,0
921,792152,10,0,0,0,907,28,373,28608,558,764054,26.71,71,1470,76.7,1369.27,0,1465,7142,0.67,0.25,0.25,1.97,0.07,149.12,0.07,3.25,0.07,4797.14,0.07,0
107,22942,12,0,0,0,996,18,65,7367,61,16880,2.29,55,75,113.34,276.72,0,1209,5844,1.07,0.01,0.02,0.27,0.06,51.87,0.06,0.25,0.06,197,0.06,0
695,593855,12,0,0,0,677,36,273,26788,434,567946,21.2,52,1470,98.12,1308.63,0,1837,7142,0.63,0.01,0.87,1.21,0.06,135.03,0.06,2.28,0.06,3402.66,0.06,0
95,16431,13,0,0,0,73,58,54,9989,50,8654,0.87,60,95,184.98,173.08,0.01,1500,860,1.08,0.02,3.39,0.4,0.05,141.89,0.05,0.33,0.05,56.91,0.05,0
285,244188,9,0,0,0,346,12,106,8613,195,237993,27.63,52,1470,81.25,1220.48,0,1107,4148,0.54,0.05,0.05,0.75,0.09,62.32,0.09,1.95,0.09,2788.28,0.09,0
545,408381,14,0,0,0,521,36,233,30804,332,382666,12.42,52,1470,132.21,1152.61,0,1824,3546,0.7,0.01,0,1.08,0.04,129.31,0.04,1.84,0.04,2450.79,0.04,0
